City,Date,Area,SPM,NO,NO2,NOx,CO,SO2,RSPM,AQI,AQI_Bucket
Amaravati,02-04-2023,Industrial Areas,,0.97,21.31,12.12,0.15,11.41,114.8,227,Poor
Amaravati,03-04-2023,Industrial Areas,,4.02,26.98,17.58,0.18,9.84,112.41,168,Moderate
Amaravati,04-04-2023,Industrial Areas,,3.7,20.23,13.75,0.12,14.02,117.93,198,Moderate
Amaravati,05-04-2023,Industrial Areas,,1.6,25.65,14.99,0.11,16.54,117.21,201,Poor
Amaravati,06-04-2023,Industrial Areas,,4.26,41.1,25.32,0.13,28.79,94.63,252,Poor
Amaravati,07-04-2023,Industrial Areas,,5.56,54.87,33.71,0.27,22.97,68.6,310,Very Poor
Amaravati,08-04-2023,Industrial Areas,,6.1,44.97,28.88,0.09,21.9,60.62,196,Moderate
Amaravati,09-04-2023,Industrial Areas,,1.73,33.85,19.41,0.1,13.65,68.15,132,Moderate
Amaravati,10-04-2023,Industrial Areas,,4.93,41.64,26.15,0.16,18.37,73.75,147,Moderate
Amaravati,11-04-2023,Industrial Areas,,7.97,42.1,28.88,0.24,7.42,44.67,179,Moderate
Amaravati,12-04-2023,Industrial Areas,,7.2,34.78,24.36,0.15,5.81,50.16,145,Moderate
Amaravati,13-04-2023,Industrial Areas,,5.81,29.97,20.67,0.14,5.8,55,115,Moderate
Amaravati,14-04-2023,Industrial Areas,,4.19,25,16.7,0.1,8.33,79.04,140,Moderate
Amaravati,15-04-2023,Industrial Areas,,8.77,40.92,28.84,0.17,8.51,73.17,156,Moderate
Amaravati,16-04-2023,Industrial Areas,,7.29,47.05,30.94,0.08,16.05,70.74,225,Poor
Amaravati,17-04-2023,Industrial Areas,,7.63,53.94,33.45,0.11,14.05,59.2,251,Poor
Amaravati,18-04-2023,Industrial Areas,,2.74,43.09,21.78,0.13,15.45,66.9,228,Poor
Amaravati,19-04-2023,Industrial Areas,,6.77,47.47,30.74,0.3,13.35,77.54,223,Poor
Amaravati,20-04-2023,Industrial Areas,,7.02,49.55,32.07,0.14,13.58,79.71,170,Moderate
Amaravati,21-04-2023,Industrial Areas,,7.51,56,35.9,0.15,29.88,56.97,165,Moderate
Amaravati,22-04-2023,Industrial Areas,,5.24,42,26.6,0.15,11.85,73.09,159,Moderate
Amaravati,23-04-2023,Industrial Areas,,3.75,47.68,28.41,0.22,10.85,62.78,232,Poor
Amaravati,24-04-2023,Industrial Areas,,1.69,31.06,17.89,0.1,12.23,76.07,242,Poor
Amaravati,25-04-2023,Industrial Areas,,4.97,43.54,27.2,0.17,18.07,64.6,274,Poor
Amaravati,26-04-2023,Industrial Areas,,9.59,63.48,41.57,0.23,17.01,63.87,259,Poor
Amaravati,27-04-2023,Industrial Areas,,10.95,64.53,43.23,0.27,15.52,62.49,225,Poor
Amaravati,28-04-2023,Industrial Areas,,6.14,46.65,29.81,0.17,9.47,67.11,177,Moderate
Amaravati,29-04-2023,Industrial Areas,,4.6,33.26,21.44,0.1,8.26,66.91,120,Moderate
Amaravati,30-04-2023,Industrial Areas,,5.51,39.5,25.49,0.08,11.45,61.91,120,Moderate
Amaravati,01-05-2023,Industrial Areas,,3.45,23.36,15.23,0.09,26.05,87.55,120,Moderate
Amaravati,02-05-2023,Industrial Areas,,3.87,23.14,15.45,0.09,12.81,81.38,132,Moderate
Amaravati,03-05-2023,Industrial Areas,,5.01,39.99,25.36,0.09,16.82,80.3,136,Moderate
Amaravati,04-05-2023,Industrial Areas,,5.84,53.79,33.36,0.11,16.93,71.09,182,Moderate
Amaravati,05-05-2023,Industrial Areas,,6.38,56.39,35.19,0.08,23.11,68.79,222,Poor
Amaravati,06-05-2023,Industrial Areas,,11.05,61.55,41.72,0.07,11.86,90.8,230,Poor
Amaravati,07-05-2023,Industrial Areas,,6.45,46.9,30.18,0.07,9.63,96.49,224,Poor
Amaravati,08-05-2023,Industrial Areas,,3.97,34.93,21.81,0.09,12.81,118.91,217,Poor
Amaravati,09-05-2023,Industrial Areas,,4.44,37.58,23.6,0.05,17.77,137.61,230,Poor
Amaravati,10-05-2023,Industrial Areas,,3.9,37.31,23.02,0.1,13.4,121.72,229,Poor
Amaravati,11-05-2023,Residential and others,,3.95,42.52,25.82,0.08,35.39,106.17,229,Poor
Amaravati,12-05-2023,Residential and others,,4.54,52.24,31.49,0.04,36.01,82.2,235,Poor
Amaravati,13-05-2023,Residential and others,,3.85,36.41,22.49,0.05,14.36,72.16,214,Poor
Amaravati,14-05-2023,Residential and others,,3.65,28.32,18.03,0.05,4.83,62.6,186,Moderate
Amaravati,15-05-2023,Residential and others,,2.96,21.35,13.75,0.05,8.75,69.99,172,Moderate
Amaravati,16-05-2023,Residential and others,,3.22,20.25,13.29,0.06,4.7,54.92,138,Moderate
Amaravati,17-05-2023,Residential and others,,3.71,26.26,16.99,0.06,6.43,45.63,125,Moderate
Amaravati,18-05-2023,Residential and others,,7.36,45.13,29.99,0.05,7.21,45.97,132,Moderate
Amaravati,19-05-2023,Residential and others,,6.98,45.4,29.83,0.06,8.83,50.28,111,Moderate
Amaravati,20-05-2023,Residential and others,,9.56,56.53,37.84,0.13,30.48,51.98,137,Moderate
Amaravati,21-05-2023,Residential and others,,4.99,38.15,24.35,0.05,11.04,59.76,172,Moderate
Amaravati,22-05-2023,Residential and others,,5.98,45.36,29.01,0.06,10.32,58.53,160,Moderate
Amaravati,23-05-2023,Residential and others,,6.16,45.43,29.17,0.06,10.18,58.04,163,Moderate
Amaravati,24-05-2023,Residential and others,,5.09,44.96,28.04,0.06,7.22,50.69,165,Moderate
Amaravati,25-05-2023,Residential and others,,8.4,59.92,38.7,0.06,31.01,40.77,139,Moderate
Amaravati,26-05-2023,Residential and others,,6.19,43.61,28.23,0.08,8.67,45.46,176,Moderate
Amaravati,27-05-2023,Residential and others,,6.1,43.84,28.33,0.09,7.62,43.26,162,Moderate
Amaravati,28-05-2023,Residential and others,,4.06,33.37,21.04,0.06,7.49,45.71,160,Moderate
Amaravati,29-05-2023,Residential and others,,4.3,35.82,22.55,0.07,12.16,53,142,Moderate
Amaravati,30-05-2023,Residential and others,,5.36,45.76,28.7,0.05,12.45,45.35,172,Moderate
Amaravati,31-05-2023,Residential and others,,8.28,61.52,39.46,0.04,23.68,37.99,134,Moderate
Amaravati,01-06-2023,Residential and others,,10.08,62.18,41.29,0.05,8.97,34.93,136,Moderate
Amaravati,02-06-2023,Residential and others,,6.48,45.52,29.49,0.07,10.61,40.57,130,Moderate
Amaravati,03-06-2023,Residential and others,,3.63,34.37,21.23,0.07,5.86,31.73,111,Moderate
Amaravati,04-06-2023,Residential and others,,7.91,35.16,25.13,0.06,8.16,32.58,117,Moderate
Amaravati,05-06-2023,Residential and others,,4.95,30.69,20.33,0.66,8.99,32.18,102,Moderate
Amaravati,06-06-2023,Residential and others,,3.21,28.53,17.83,0.81,5.86,28.72,108,Moderate
Amaravati,07-06-2023,Residential and others,,6.93,37.27,25.44,0.97,5.25,23.36,99,Satisfactory
Amaravati,08-06-2023,Residential and others,,2.91,26.96,16.74,0.9,17.9,36.66,121,Moderate
Amaravati,09-06-2023,Residential and others,,2.24,20.1,12.54,0.61,8.25,23.74,86,Satisfactory
Amaravati,10-06-2023,Residential and others,,2.76,16.83,11.14,0.61,5.87,24.72,57,Satisfactory
Amaravati,11-06-2023,Residential and others,,0.4,11.87,6.57,0.62,7.29,31.4,107,Moderate
Amaravati,12-06-2023,Residential and others,,0.54,12.85,7.18,0.68,7.62,30.57,118,Moderate
Amaravati,13-06-2023,Residential and others,,0.41,13.88,7.62,0.86,6.89,36.2,110,Moderate
Amaravati,14-06-2023,Residential and others,,0.25,16.71,9.02,0.95,12.91,48.39,114,Moderate
Amaravati,15-06-2023,Residential and others,,1.68,25.6,15.01,0.69,11.81,33.46,111,Moderate
Amaravati,16-06-2023,Residential and others,,1.94,25.03,14.88,0.78,25.39,31.15,117,Moderate
Amaravati,17-06-2023,Residential and others,,1.45,16.01,9.45,0.67,17.62,27.62,107,Moderate
Amaravati,18-06-2023,Residential and others,,15.9,17.35,22.25,0.49,9.53,30.68,87,Satisfactory
Amaravati,19-06-2023,Residential and others,,3.49,12.79,9.73,0.58,8.21,30.21,89,Satisfactory
Amaravati,20-06-2023,Residential and others,,4.55,16.33,12.39,0.64,10.34,26.24,97,Satisfactory
Amaravati,21-06-2023,Residential and others,,4.5,16.82,12.69,0.58,11.02,26.62,100,Satisfactory
Amaravati,22-06-2023,Residential and others,,7.39,17.33,15.32,0.6,11.81,24.84,105,Moderate
Amaravati,23-06-2023,Residential and others,,6.13,17.75,14.52,0.85,10.87,23.99,114,Moderate
Amaravati,24-06-2023,Residential and others,,8.21,19.14,16.94,0.7,10.82,21.64,116,Moderate
Amaravati,25-06-2023,Residential and others,,11.52,17.19,18.59,,9.18,16.94,116,Moderate
Amaravati,26-06-2023,Residential and others,,9.19,20.85,18.66,,13.97,16.28,98,Satisfactory
Amaravati,27-06-2023,Residential and others,,19.35,21.18,27,0.81,15.02,18.8,116,Moderate
Amaravati,28-06-2023,Residential and others,,5.34,19.02,14.54,0.79,22.7,25.64,108,Moderate
Amaravati,29-06-2023,Residential and others,,7.1,22.21,17.68,0.79,13.89,22.73,100,Satisfactory
Amaravati,30-06-2023,Residential and others,,5.37,18.83,14.38,0.72,8.98,23.63,92,Satisfactory
Amaravati,01-07-2023,Residential and others,,4.45,17.33,13.01,0.65,9.71,29.26,80,Satisfactory
Amaravati,02-07-2023,Residential and others,,4.45,22.81,15.74,0.66,12.63,22.9,88,Satisfactory
Amaravati,03-07-2023,Residential and others,,11.58,24.74,22.65,0.78,8.98,17.81,83,Satisfactory
Amaravati,04-07-2023,Residential and others,,19.66,26.29,30.06,0.81,9.68,17.53,100,Satisfactory
Amaravati,05-07-2023,Residential and others,,5.71,19.03,14.85,0.75,8.03,22.81,81,Satisfactory
Amaravati,06-07-2023,Residential and others,,11.93,28.85,25.14,1.03,10.21,22.24,112,Moderate
Amaravati,07-07-2023,Residential and others,,8.08,22.65,18.7,0.91,12.68,26.26,113,Moderate
Amaravati,08-07-2023,Residential and others,,5.75,19.92,15.26,0.64,6.82,26.52,105,Moderate
Amaravati,09-07-2023,Residential and others,,2.74,13.08,9.19,0.78,8.35,30.38,88,Satisfactory
Amaravati,10-07-2023,Residential and others,,6.01,19.07,15.02,0.68,7.75,21.52,78,Satisfactory
Amaravati,11-07-2023,Residential and others,,10.73,20.82,19.8,0.72,9.43,16.52,78,Satisfactory
Amaravati,12-07-2023,Residential and others,,7.17,15.22,13.94,0.56,8.63,13.8,69,Satisfactory
Amaravati,13-07-2023,Residential and others,,4.9,10.42,9.51,0.58,11.33,21.38,60,Satisfactory
Amaravati,14-07-2023,Residential and others,,4.9,8.18,8.43,0.58,6.37,12.68,51,Satisfactory
Amaravati,15-07-2023,Residential and others,,4.98,19.05,14.27,0.7,12.47,20.32,61,Satisfactory
Amaravati,16-07-2023,Residential and others,,6.41,20.43,16.16,0.8,10.57,23.36,90,Satisfactory
Amaravati,17-07-2023,Residential and others,,4.63,14.37,11.5,0.7,8.89,23.13,74,Satisfactory
Amaravati,18-07-2023,Residential and others,,6.62,18.83,15.39,0.57,7.04,13.58,76,Satisfactory
Amaravati,19-07-2023,Residential and others,,5.63,14.86,12.65,0.92,15.45,27.48,,
Amaravati,20-07-2023,Residential and others,,4.69,14.44,11.58,0.59,16.81,19.03,92,Satisfactory
Amaravati,21-07-2023,Residential and others,,4.35,14.79,11.5,0.6,15.55,21.04,93,Satisfactory
Amaravati,22-07-2023,Residential and others,,3.56,8.53,7.52,0.73,9.61,23.87,88,Satisfactory
Amaravati,23-07-2023,Residential and others,,2.94,6.99,6.19,0.67,3.69,27.58,75,Satisfactory
Amaravati,24-07-2023,Residential and others,,3.43,9.86,8.11,0.68,7.26,23.74,79,Satisfactory
Amaravati,25-07-2023,Residential and others,,5.11,11.29,10.25,0.58,13.19,20.89,74,Satisfactory
Amaravati,26-07-2023,Residential and others,,4.25,10.36,9.05,0.83,14.42,20.99,62,Satisfactory
Amaravati,27-07-2023,Residential and others,,3.63,7.68,7.14,0.69,13.63,23.6,53,Satisfactory
Amaravati,28-07-2023,Residential and others,,3.49,8.43,7.41,0.57,18.83,23.6,53,Satisfactory
Amaravati,29-07-2023,Residential and others,,3.06,6.86,6.23,0.64,12.97,24.19,55,Satisfactory
Amaravati,30-07-2023,Residential and others,,2.69,5.28,5.09,0.55,8.3,23.34,52,Satisfactory
Amaravati,31-07-2023,Residential and others,,4.32,14.33,11.23,0.56,9.95,23.86,55,Satisfactory
Amaravati,01-08-2023,Residential and others,,4.38,11.27,9.64,0.67,8.08,19.63,56,Satisfactory
Amaravati,02-08-2023,Residential and others,,4.93,9.65,9.24,0.72,8.7,19.64,56,Satisfactory
Amaravati,03-08-2023,Residential and others,,2.06,6.63,5.2,0.69,5.86,14.34,52,Satisfactory
Amaravati,04-08-2023,Residential and others,,5.08,9.62,9.25,0.87,10.34,20.63,,
Amaravati,05-08-2023,Residential and others,,5.01,10.84,9.84,0.74,7.4,13.13,76,Satisfactory
Amaravati,06-08-2023,Residential and others,,4.17,13.54,10.69,0.65,10.35,34.29,76,Satisfactory
Amaravati,07-08-2023,Residential and others,,4.18,8.86,8.18,0.81,6.71,19.29,81,Satisfactory
Amaravati,08-08-2023,Residential and others,,4.8,11.71,10.14,0.5,6.88,14.32,59,Satisfactory
Amaravati,09-08-2023,Residential and others,,3.8,2.8,4.6,,,19.6,,
Amaravati,10-08-2023,Residential and others,,4.7,4.6,6.48,0.54,6.2,21.66,,
Amaravati,11-08-2023,Residential and others,,3.86,5.22,5.99,0.59,6.62,14.29,46,Good
Amaravati,12-08-2023,Residential and others,,4.26,6.48,7,0.61,6.01,11.52,40,Good
Amaravati,13-08-2023,Residential and others,,2.39,3.54,3.83,0.47,5.97,11.63,33,Good
Amaravati,14-08-2023,Residential and others,,3.7,5.73,6.14,0.5,7.01,18.9,49,Good
Amaravati,15-08-2023,Residential and others,,3.72,5.86,6.14,0.53,6.69,7.51,32,Good
Amaravati,16-08-2023,Residential and others,,4.51,6.55,7.31,0.73,10.53,28.54,,
Amaravati,17-08-2023,Residential and others,,2.67,3.26,3.9,0.44,6.91,11.95,42,Good
Amaravati,18-08-2023,Residential and others,,3.41,6.22,6.25,0.56,15.16,30.26,,
Amaravati,19-08-2023,Residential and others,,3,4.9,5.14,0.66,7.64,23.67,53,Satisfactory
Amaravati,20-08-2023,Residential and others,,2.7,3.86,4.26,0.36,5.44,20.73,47,Good
Amaravati,21-08-2023,Residential and others,,3.1,8.8,7.2,,,19.6,,
Amaravati,22-08-2023,Residential and others,,4.6,7.1,7.6,0.62,11.15,34.95,,
Amaravati,23-08-2023,Residential and others,,3.36,12.71,9.5,0.76,7.38,17.57,79,Satisfactory
Amaravati,24-08-2023,Industrial Area,24.79,4.32,7.23,7.54,0.6,13.05,29.11,,
Amaravati,25-08-2023,"Residential, Rural and other Areas",11.04,3.76,5.11,5.87,0.48,6.21,16.31,47,Good
Amaravati,26-08-2023,"Residential, Rural and other Areas",9.74,3.94,4.84,5.87,0.66,7.51,12.65,51,Satisfactory
Amaravati,27-08-2023,Residential and others,,3.51,5.55,5.81,1.01,5.38,7.55,52,Satisfactory
Amaravati,28-08-2023,Residential and others,,3.84,5.51,6.23,0.45,5.93,32.05,,
Amaravati,29-08-2023,Residential and others,,3.12,6.96,6.33,0.8,7.09,34.26,88,Satisfactory
Amaravati,30-08-2023,Residential and others,,4.29,22.75,15.68,0.85,7.28,32.62,78,Satisfactory
Amaravati,31-08-2023,Residential and others,,3.59,14.17,10.55,0.49,6.37,30.3,90,Satisfactory
Amaravati,01-09-2023,Residential and others,,4.65,26.74,18.01,0.56,6.01,12.46,43,Good
Amaravati,04-09-2023,Residential and others,,3.6,12.1,9.4,,,54.9,,
Amaravati,05-09-2023,Residential and others,,3.36,10.7,8.42,0.54,17.55,53.09,,
Amaravati,06-09-2023,Residential and others,,3.41,6.9,6.44,0.43,9.19,35.44,55,Satisfactory
Amaravati,07-09-2023,Residential and others,,5.12,9.93,9.48,0.54,8.34,51,,
Amaravati,08-09-2023,Residential and others,,4.47,10.28,9.11,0.51,5.82,36.88,52,Satisfactory
Amaravati,09-09-2023,Residential and others,,4.04,8.19,7.82,0.57,9.63,56.23,,
Amaravati,10-09-2023,Residential and others,,2.87,5.94,5.57,0.4,7.31,50.24,84,Satisfactory
Amaravati,11-09-2023,Residential and others,,3.66,10,8.38,1.03,12.02,43.79,95,Satisfactory
Amaravati,12-09-2023,Residential and others,,2.87,14.93,10.28,0.26,9.43,41.32,58,Satisfactory
Amaravati,13-09-2023,Residential and others,,4.24,10.94,9.25,1.31,7.48,40.74,,
Amaravati,14-09-2023,Residential and others,,4.69,9.26,8.84,1.18,6.82,54.21,125,Moderate
Amaravati,15-09-2023,Residential and others,,3.12,9.05,7.35,0.59,7.27,122.21,192,Moderate
Amaravati,16-09-2023,Residential and others,,2.84,10.57,7.94,,21.69,64.07,,
Amaravati,17-09-2023,Residential and others,,2.37,7.26,5.79,,8.06,40.47,81,Satisfactory
Amaravati,18-09-2023,Residential and others,,3.98,11.44,9.32,,11.16,51.06,,
Amaravati,19-09-2023,Residential and others,,2.51,5.4,4.92,,6.55,29.12,65,Satisfactory
Amaravati,20-09-2023,Residential and others,,4.36,11.91,10.02,0.25,7.92,79.94,,
Amaravati,21-09-2023,Residential and others,,4.28,13.88,10.97,0.48,7.3,44.62,86,Satisfactory
Amaravati,22-09-2023,Residential and others,,4.36,11.3,9.65,0.5,7.57,24.35,62,Satisfactory
Amaravati,23-09-2023,Residential and others,,3.8,8.59,7.75,0.46,6.09,29.05,78,Satisfactory
Amaravati,24-09-2023,Residential and others,,3.03,7.25,6.31,0.41,6.48,62.01,114,Moderate
Amaravati,25-09-2023,Residential and others,,3.72,7.72,7.22,0.34,5.99,64.58,103,Moderate
Amaravati,26-09-2023,Residential and others,,3.63,10.82,8.8,0.36,11.72,82.13,134,Moderate
Amaravati,27-09-2023,Residential and others,,3.17,10.17,8.07,0.29,6.4,105.09,168,Moderate
Amaravati,28-09-2023,Residential and others,,3.17,9.57,7.76,0.32,9.41,100.6,150,Moderate
Amaravati,29-09-2023,Residential and others,,3.27,11.57,8.91,0.57,4.53,79.11,127,Moderate
Amaravati,30-09-2023,Residential and others,,4.29,15.21,11.68,0.43,9.78,57.54,106,Moderate
Amaravati,01-10-2023,Residential and others,,3.36,19.38,13.04,0.32,6.83,77.6,129,Moderate
Amaravati,02-10-2023,Residential and others,,2.6,10.78,7.92,0.4,7.7,100.25,136,Moderate
Amaravati,03-10-2023,Residential and others,,2.67,13.18,9.28,0.38,7.28,126.43,155,Moderate
Amaravati,04-10-2023,Residential and others,,3.37,18.42,12.62,0.51,6.22,44.58,87,Satisfactory
Amaravati,05-10-2023,Residential and others,,2.93,13.9,9.86,0.42,5.87,65.87,84,Satisfactory
Amaravati,06-10-2023,Residential and others,,2.8,10.45,7.92,0.32,6.37,63.95,85,Satisfactory
Amaravati,07-10-2023,Residential and others,,2.33,9.03,6.78,0.4,5.82,72.26,91,Satisfactory
Amaravati,08-10-2023,Residential and others,,1.9,6.11,4.79,0.46,7.1,60.03,76,Satisfactory
Amaravati,09-10-2023,Residential and others,,3.95,10.06,8.65,0.49,5.81,46.41,60,Satisfactory
Amaravati,10-10-2023,Residential and others,,5.5,13.82,11.83,0.79,6.68,46.96,69,Satisfactory
Amaravati,11-10-2023,Residential and others,,4.85,15.08,11.96,0.61,6.36,36.27,64,Satisfactory
Amaravati,12-10-2023,Residential and others,,3.83,11.83,9.5,0.55,8.41,47.71,98,Satisfactory
Amaravati,13-10-2023,Residential and others,,4.62,13.57,11.07,1.13,8.66,62.14,128,Moderate
Amaravati,14-10-2023,Residential and others,,3.08,10.96,8.42,0.75,5.29,61.1,113,Moderate
Amaravati,15-10-2023,Residential and others,,3,8.32,6.95,0.98,9,59.68,87,Satisfactory
Amaravati,16-10-2023,Residential and others,,3.53,7.85,7.13,0.46,6.66,52.83,79,Satisfactory
Amaravati,17-10-2023,Residential and others,,4.73,9.13,8.79,0.84,6.18,54.36,69,Satisfactory
Amaravati,18-10-2023,Residential and others,,4.75,11.31,9.96,1.02,5.43,62.58,78,Satisfactory
Amaravati,19-10-2023,Residential and others,,3.91,11.7,9.49,1.01,5.53,62.72,88,Satisfactory
Amaravati,20-10-2023,Residential and others,,3.48,12.39,9.52,0.81,7.62,68.32,101,Moderate
Amaravati,21-10-2023,Residential and others,,3.35,11.42,8.88,1.05,6.86,63.17,80,Satisfactory
Amaravati,22-10-2023,Residential and others,,3,7.26,6.39,1,6.14,64.6,89,Satisfactory
Amaravati,23-10-2023,Residential and others,,3.85,7.4,7.15,0.55,6.76,50.27,71,Satisfactory
Amaravati,24-10-2023,Residential and others,,2.98,8.54,6.96,0.52,7.12,50.39,68,Satisfactory
Amaravati,25-10-2023,Residential and others,,5.26,10.6,10,0.57,7.55,43.4,56,Satisfactory
Amaravati,26-10-2023,Residential and others,,5.95,17.41,14.19,0.61,4.72,40.44,65,Satisfactory
Amaravati,27-10-2023,Residential and others,,4.29,13.66,10.85,0.38,5.51,48,66,Satisfactory
Amaravati,28-10-2023,Residential and others,,3.84,12.76,9.99,0.41,7.54,61.59,96,Satisfactory
Amaravati,29-10-2023,Residential and others,,3.45,16.64,11.74,0.51,5.01,46.14,68,Satisfactory
Amaravati,30-10-2023,Residential and others,,4.47,15.53,11.98,0.52,6.62,53.13,76,Satisfactory
Amaravati,31-10-2023,Residential and others,,5.11,13.96,11.66,0.4,4.9,44.36,70,Satisfactory
Amaravati,01-11-2023,Residential and others,,5.64,13.23,11.71,0.41,5.6,47.28,75,Satisfactory
Amaravati,02-11-2023,Residential and others,,5.11,10.72,9.94,0.33,6.52,44.77,73,Satisfactory
Amaravati,03-11-2023,Residential and others,,6.12,17.63,14.44,0.63,6.53,37.35,85,Satisfactory
Amaravati,04-11-2023,Residential and others,,2.58,6.82,5.82,0.37,4.65,65.23,83,Satisfactory
Amaravati,05-11-2023,Residential and others,,2.11,5.31,4.54,0.46,5.17,54.03,73,Satisfactory
Amaravati,06-11-2023,Residential and others,,3.04,7.43,6.51,0.37,5.69,61.43,75,Satisfactory
Amaravati,07-11-2023,Residential and others,,3.03,6.81,6.17,0.36,5.36,53.27,63,Satisfactory
Amaravati,08-11-2023,Residential and others,,2.61,6.37,5.51,0.39,6.75,54.84,62,Satisfactory
Amaravati,09-11-2023,Residential and others,,7.52,7.16,10.56,0.64,8.77,37.76,79,Satisfactory
Amaravati,10-11-2023,Residential and others,,2.4,7.74,6.2,0.16,6.45,30.33,37,Good
Amaravati,11-11-2023,Residential and others,,3.12,7.5,6.61,0.4,6.02,21.63,35,Good
Amaravati,12-11-2023,Residential and others,,2.19,5.01,4.44,0.31,6.29,19.52,31,Good
Amaravati,13-11-2023,Residential and others,,3.64,6.56,6.54,0.3,7.42,20.89,29,Good
Amaravati,14-11-2023,Residential and others,,4.99,8.7,8.78,0.44,10.4,25.38,32,Good
Amaravati,15-11-2023,Residential and others,,4.1,11.13,9.34,0.47,9.94,28.24,39,Good
Amaravati,16-11-2023,Residential and others,,4.31,9.81,8.8,0.42,8.98,32.3,48,Good
Amaravati,17-11-2023,Residential and others,,5.28,12.77,11.09,0.5,9.81,24.28,42,Good
Amaravati,18-11-2023,Residential and others,,5.68,14.95,12.66,0.69,6.51,32.73,73,Satisfactory
Amaravati,19-11-2023,Residential and others,,2.22,7.8,5.94,0.38,12.46,31.82,59,Satisfactory
Amaravati,20-11-2023,Residential and others,,7.42,15.94,13.64,0.47,13.78,34.5,,
Amaravati,21-11-2023,Residential and others,,5.71,16.26,13.39,0.47,11.83,28.85,55,Satisfactory
Amaravati,22-11-2023,Residential and others,,7.15,16.25,14.55,0.62,10.42,26.08,86,Satisfactory
Amaravati,23-11-2023,Residential and others,,4.66,15.45,12.1,0.55,9.13,27.44,100,Satisfactory
Amaravati,24-11-2023,Residential and others,,3.33,7.75,6.92,0.57,10.97,29.93,85,Satisfactory
Amaravati,25-11-2023,Residential and others,,10.41,20.1,19.29,0.49,10.98,27.33,57,Satisfactory
Amaravati,26-11-2023,Residential and others,,5.21,20.63,15.21,0.44,9.64,25.7,85,Satisfactory
Amaravati,27-11-2023,Residential and others,,9.45,24.83,20.98,0.54,6.69,31.12,85,Satisfactory
Amaravati,28-11-2023,Residential and others,,9.04,23.91,20.07,0.47,12.6,23.43,106,Moderate
Amaravati,29-11-2023,Residential and others,,4.66,16.41,12.61,0.34,6.74,29.91,100,Satisfactory
Amaravati,30-11-2023,Residential and others,,6.99,18.33,15.52,0.43,12.46,28.73,68,Satisfactory
Amaravati,01-12-2023,Residential and others,,10.33,21.95,20.17,0.5,8.64,26.4,61,Satisfactory
Amaravati,02-12-2023,Residential and others,,4.79,15.65,12.3,0.38,11.1,30.57,71,Satisfactory
Amaravati,03-12-2023,Residential and others,,1.4,28.8,16.4,0.95,2.9,17.6,77,Satisfactory
Amaravati,04-12-2023,Residential and others,,5.56,14.87,12.57,0.42,11.28,30.9,,
Amaravati,05-12-2023,Residential and others,,7.36,16.89,15.06,0.8,11.49,22.14,111,Moderate
Amaravati,06-12-2023,Residential and others,,6.61,16.05,14,0.44,9.02,20.11,47,Good
Amaravati,07-12-2023,Residential and others,,7.08,25.46,19.29,0.42,12.33,18.28,47,Good
Amaravati,08-12-2023,Residential and others,,4.4,11.2,9.63,0.39,9.47,21.17,48,Good
